#1  	
double TGround(8760,2)  	
2.57E+07	281.45
2.57E+07	284.25
2.57E+07	286.45
2.57E+07	287.55
2.57E+07	289.25
2.57E+07	288.75
2.57E+07	289.25
2.57E+07	289.85
2.57E+07	288.15
2.57E+07	287.05
2.57E+07	284.85
2.57E+07	283.15
2.57E+07	283.15
2.57E+07	283.15
2.57E+07	279.85
2.57E+07	277.55
2.57E+07	279.25
2.58E+07	275.35
2.58E+07	277.55
2.58E+07	278.75
2.58E+07	277.55
2.58E+07	277.55
2.58E+07	277.05
2.58E+07	277.05
2.58E+07	280.35
2.58E+07	283.15
2.58E+07	284.85
2.58E+07	286.45
2.58E+07	288.15
2.58E+07	289.25
2.58E+07	289.25
2.58E+07	290.35
2.58E+07	289.85
2.58E+07	285.95
2.58E+07	282.55
2.58E+07	282.55
2.58E+07	280.35
2.58E+07	278.75
2.58E+07	280.95
2.58E+07	279.85
2.58E+07	278.15
2.58E+07	277.05
2.58E+07	278.75
2.58E+07	277.05
2.58E+07	275.95
2.59E+07	279.25
2.59E+07	277.55
2.59E+07	277.55
2.59E+07	280.95
2.59E+07	282.55
2.59E+07	284.25
2.59E+07	285.95
2.59E+07	288.15
2.59E+07	289.25
2.59E+07	289.25
2.59E+07	288.75
2.59E+07	287.55
2.59E+07	285.95
2.59E+07	283.15
2.59E+07	282.55
2.59E+07	280.95
2.59E+07	282.05
2.59E+07	279.25
2.59E+07	279.25
2.59E+07	279.25
2.59E+07	281.45
2.59E+07	282.55
2.59E+07	282.55
2.59E+07	282.05
2.59E+07	281.45
2.59E+07	281.45
2.59E+07	282.55
2.59E+07	283.15
2.60E+07	281.45
2.60E+07	283.75
2.60E+07	284.85
2.60E+07	288.15
2.60E+07	287.55
2.60E+07	285.35
2.60E+07	285.95
2.60E+07	286.45
2.60E+07	285.35
2.60E+07	283.15
2.60E+07	282.55
2.60E+07	282.55
2.60E+07	282.05
2.60E+07	281.45
2.60E+07	280.35
2.60E+07	280.95
2.60E+07	281.45
2.60E+07	281.45
2.60E+07	281.45
2.60E+07	281.45
2.60E+07	281.45
2.60E+07	281.45
2.60E+07	280.35
2.60E+07	280.95
2.60E+07	281.45
2.60E+07	282.55
2.60E+07	285.35
2.60E+07	288.75
2.61E+07	290.95
2.61E+07	290.95
2.61E+07	290.35
2.61E+07	290.35
2.61E+07	287.55
2.61E+07	285.35
2.61E+07	279.85
2.61E+07	285.35
2.61E+07	278.15
2.61E+07	279.25
2.61E+07	279.25
2.61E+07	278.75
2.61E+07	277.55
2.61E+07	278.75
2.61E+07	277.55
2.61E+07	277.55
2.61E+07	274.85
2.61E+07	277.05
2.61E+07	276.45
2.61E+07	278.15
2.61E+07	280.35
2.61E+07	282.55
2.61E+07	284.25
2.61E+07	285.35
2.61E+07	285.95
2.61E+07	288.15
2.61E+07	288.75
2.62E+07	288.15
2.62E+07	284.85
2.62E+07	283.75
2.62E+07	282.55
2.62E+07	282.55
2.62E+07	280.95
2.62E+07	279.25
2.62E+07	279.25
2.62E+07	279.25
2.62E+07	277.55
2.62E+07	277.55
2.62E+07	275.95
2.62E+07	275.95
2.62E+07	275.35
2.62E+07	275.95
2.62E+07	277.55
2.62E+07	277.55
2.62E+07	278.15
2.62E+07	278.15
2.62E+07	278.15
2.62E+07	279.15
2.62E+07	279.15
2.62E+07	278.75
2.62E+07	279.25
2.62E+07	279.85
2.62E+07	279.25
2.62E+07	278.75
2.62E+07	278.75
2.63E+07	277.05
2.63E+07	275.95
2.63E+07	274.35
2.63E+07	272.85
2.63E+07	271.25
2.63E+07	269.75
2.63E+07	268.15
2.63E+07	266.55
2.63E+07	264.85
2.63E+07	264.85
2.63E+07	264.85
2.63E+07	264.85
2.63E+07	265.35
2.63E+07	266.45
2.63E+07	267.05
2.63E+07	268.15
2.63E+07	269.85
2.63E+07	268.15
2.63E+07	267.05
2.63E+07	266.45
2.63E+07	266.45
2.63E+07	265.95
2.63E+07	265.95
2.63E+07	265.95
2.63E+07	266.45
2.63E+07	266.45
2.63E+07	266.45
2.63E+07	266.45
2.64E+07	267.05
2.64E+07	267.05
2.64E+07	267.05
2.64E+07	267.05
2.64E+07	267.05
2.64E+07	267.05
2.64E+07	267.05
2.64E+07	267.05
2.64E+07	267.55
2.64E+07	268.15
2.64E+07	268.75
2.64E+07	268.75
2.64E+07	268.75
2.64E+07	268.75
2.64E+07	269.25
2.64E+07	270.35
2.64E+07	270.35
2.64E+07	269.25
2.64E+07	269.25
2.64E+07	269.85
2.64E+07	269.85
2.64E+07	269.85
2.64E+07	269.85
2.64E+07	268.15
2.64E+07	267.55
2.64E+07	268.75
2.64E+07	268.75
2.64E+07	268.15
2.65E+07	268.75
2.65E+07	268.75
2.65E+07	266.45
2.65E+07	265.35
2.65E+07	266.45
2.65E+07	267.55
2.65E+07	270.35
2.65E+07	272.05
2.65E+07	273.15
2.65E+07	274.25
2.65E+07	274.85
2.65E+07	275.35
2.65E+07	274.25
2.65E+07	269.85
2.65E+07	269.25
2.65E+07	269.85
2.65E+07	268.15
2.65E+07	267.05
2.65E+07	265.95
2.65E+07	266.45
2.65E+07	266.45
2.65E+07	268.15
2.65E+07	268.15
2.65E+07	269.25
2.65E+07	270.35
2.65E+07	268.75
2.65E+07	267.05
2.66E+07	268.15
2.66E+07	268.75
2.66E+07	269.85
2.66E+07	270.95
2.66E+07	272.05
2.66E+07	273.75
2.66E+07	275.95
2.66E+07	275.95
2.66E+07	275.35
2.66E+07	274.25
2.66E+07	274.25
2.66E+07	274.25
2.66E+07	273.15
2.66E+07	271.45
2.66E+07	271.45
2.66E+07	271.45
2.66E+07	272.55
2.66E+07	271.45
2.66E+07	272.05
2.66E+07	272.05
2.66E+07	272.05
2.66E+07	272.05
2.66E+07	268.15
2.66E+07	269.85
2.66E+07	270.95
2.66E+07	273.75
2.66E+07	275.35
2.66E+07	277.05
2.67E+07	279.25
2.67E+07	280.95
2.67E+07	281.45
2.67E+07	282.55
2.67E+07	283.15
2.67E+07	282.55
2.67E+07	279.25
2.67E+07	277.05
2.67E+07	274.25
2.67E+07	275.35
2.67E+07	275.95
2.67E+07	276.45
2.67E+07	275.95
2.67E+07	277.05
2.67E+07	276.45
2.67E+07	275.95
2.67E+07	276.45
2.67E+07	276.45
2.67E+07	277.55
2.67E+07	276.45
2.67E+07	275.95
2.67E+07	277.15
2.67E+07	279.25
2.67E+07	282.05
2.67E+07	285.35
2.67E+07	287.05
2.67E+07	288.15
2.67E+07	288.75
2.68E+07	288.75
2.68E+07	286.45
2.68E+07	281.45
2.68E+07	278.15
2.68E+07	277.55
2.68E+07	276.45
2.68E+07	278.75
2.68E+07	278.75
2.68E+07	277.55
2.68E+07	278.75
2.68E+07	278.15
2.68E+07	278.15
2.68E+07	278.75
2.68E+07	278.15
2.68E+07	278.75
2.68E+07	278.75
2.68E+07	279.85
2.68E+07	281.45
2.68E+07	285.35
2.68E+07	288.15
2.68E+07	289.25
2.68E+07	290.95
2.68E+07	289.85
2.68E+07	290.35
2.68E+07	288.75
2.68E+07	288.15
2.68E+07	284.25
2.68E+07	284.25
2.69E+07	284.25
2.69E+07	283.75
2.69E+07	282.55
2.69E+07	285.95
2.69E+07	281.45
2.69E+07	280.35
2.69E+07	280.35
2.69E+07	279.85
2.69E+07	278.75
2.69E+07	277.05
2.69E+07	279.85
2.69E+07	278.15
2.69E+07	275.35
2.69E+07	283.15
2.69E+07	282.05
2.69E+07	285.35
2.69E+07	288.15
2.69E+07	288.75
2.69E+07	290.95
2.69E+07	290.95
2.69E+07	288.75
2.69E+07	287.55
2.69E+07	285.35
2.69E+07	283.75
2.69E+07	284.85
2.69E+07	280.35
2.69E+07	279.25
2.69E+07	281.45
2.70E+07	282.55
2.70E+07	280.35
2.70E+07	280.35
2.70E+07	280.35
2.70E+07	282.05
2.70E+07	281.45
2.70E+07	279.25
2.70E+07	278.75
2.70E+07	279.25
2.70E+07	282.05
2.70E+07	284.25
2.70E+07	287.05
2.70E+07	287.55
2.70E+07	285.35
2.70E+07	283.15
2.70E+07	281.45
2.70E+07	283.15
2.70E+07	280.95
2.70E+07	279.85
2.70E+07	278.75
2.70E+07	277.55
2.70E+07	277.05
2.70E+07	276.45
2.70E+07	276.45
2.70E+07	277.05
2.70E+07	276.45
2.70E+07	274.85
2.71E+07	272.05
2.71E+07	275.95
2.71E+07	274.25
2.71E+07	273.75
2.71E+07	273.75
2.71E+07	273.75
2.71E+07	275.95
2.71E+07	279.25
2.71E+07	279.85
2.71E+07	280.35
2.71E+07	280.35
2.71E+07	281.45
2.71E+07	282.05
2.71E+07	282.05
2.71E+07	281.45
2.71E+07	279.25
2.71E+07	278.15
2.71E+07	277.05
2.71E+07	276.45
2.71E+07	274.85
2.71E+07	275.35
2.71E+07	273.15
2.71E+07	273.15
2.71E+07	273.75
2.71E+07	273.15
2.71E+07	272.55
2.71E+07	271.45
2.71E+07	270.95
2.72E+07	272.55
2.72E+07	272.05
2.72E+07	275.95
2.72E+07	277.05
2.72E+07	277.55
2.72E+07	277.05
2.72E+07	278.75
2.72E+07	277.55
2.72E+07	278.15
2.72E+07	277.55
2.72E+07	277.05
2.72E+07	274.25
2.72E+07	274.25
2.72E+07	273.15
2.72E+07	272.55
2.72E+07	271.45
2.72E+07	272.05
2.72E+07	271.45
2.72E+07	268.75
2.72E+07	270.35
2.72E+07	270.35
2.72E+07	269.85
2.72E+07	269.25
2.72E+07	269.25
2.72E+07	268.15
2.72E+07	269.25
2.72E+07	272.05
2.72E+07	275.35
2.73E+07	278.75
2.73E+07	280.35
2.73E+07	282.05
2.73E+07	282.55
2.73E+07	284.25
2.73E+07	283.75
2.73E+07	283.75
2.73E+07	281.45
2.73E+07	277.55
2.73E+07	277.55
2.73E+07	279.25
2.73E+07	275.35
2.73E+07	276.45
2.73E+07	277.55
2.73E+07	278.75
2.73E+07	279.25
2.73E+07	280.35
2.73E+07	279.85
2.73E+07	280.95
2.73E+07	281.45
2.73E+07	281.45
2.73E+07	279.25
2.73E+07	276.45
2.73E+07	277.55
2.73E+07	280.95
2.73E+07	284.25
2.73E+07	284.85
2.73E+07	284.85
2.74E+07	286.45
2.74E+07	284.85
2.74E+07	283.15
2.74E+07	282.55
2.74E+07	283.15
2.74E+07	280.95
2.74E+07	280.35
2.74E+07	279.85
2.74E+07	277.15
2.74E+07	276.45
2.74E+07	275.95
2.74E+07	275.95
2.74E+07	275.95
2.74E+07	275.95
2.74E+07	273.75
2.74E+07	274.25
2.74E+07	274.25
2.74E+07	274.85
2.74E+07	274.25
2.74E+07	276.45
2.74E+07	277.55
2.74E+07	277.55
2.74E+07	279.85
2.74E+07	279.25
2.74E+07	280.35
2.74E+07	279.85
2.74E+07	278.75
2.75E+07	275.95
2.75E+07	274.85
2.75E+07	273.75
2.75E+07	273.15
2.75E+07	273.75
2.75E+07	273.15
2.75E+07	273.15
2.75E+07	273.15
2.75E+07	273.15
2.75E+07	272.55
2.75E+07	273.15
2.75E+07	273.15
2.75E+07	273.15
2.75E+07	274.85
2.75E+07	274.85
2.75E+07	274.85
2.75E+07	274.85
2.75E+07	275.95
2.75E+07	276.45
2.75E+07	278.15
2.75E+07	277.55
2.75E+07	278.75
2.75E+07	275.95
2.75E+07	275.95
2.75E+07	274.85
2.75E+07	275.35
2.75E+07	273.15
2.75E+07	272.55
2.76E+07	272.55
2.76E+07	272.05
2.76E+07	268.75
2.76E+07	267.55
2.76E+07	270.35
2.76E+07	270.35
2.76E+07	270.35
2.76E+07	270.95
2.76E+07	271.45
2.76E+07	270.95
2.76E+07	270.95
2.76E+07	273.75
2.76E+07	277.55
2.76E+07	282.05
2.76E+07	283.75
2.76E+07	285.35
2.76E+07	287.05
2.76E+07	287.05
2.76E+07	286.45
2.76E+07	283.75
2.76E+07	282.55
2.76E+07	278.75
2.76E+07	277.05
2.76E+07	277.55
2.76E+07	277.05
2.76E+07	278.15
2.76E+07	278.15
2.76E+07	278.15
2.77E+07	278.15
2.77E+07	280.35
2.77E+07	278.75
2.77E+07	279.25
2.77E+07	279.85
2.77E+07	282.05
2.77E+07	277.05
2.77E+07	275.95
2.77E+07	277.05
2.77E+07	282.55
2.77E+07	285.35
2.77E+07	287.55
2.77E+07	287.55
2.77E+07	288.15
2.77E+07	287.55
2.77E+07	286.45
2.77E+07	283.15
2.77E+07	281.45
2.77E+07	281.45
2.77E+07	279.25
2.77E+07	278.75
2.77E+07	280.95
2.77E+07	279.85
2.77E+07	280.35
2.77E+07	278.75
2.77E+07	278.15
2.77E+07	275.35
2.77E+07	273.75
2.78E+07	270.95
2.78E+07	270.95
2.78E+07	270.95
2.78E+07	273.75
2.78E+07	276.45
2.78E+07	278.75
2.78E+07	279.85
2.78E+07	280.95
2.78E+07	283.15
2.78E+07	283.75
2.78E+07	284.25
2.78E+07	283.15
2.78E+07	280.95
2.78E+07	278.75
2.78E+07	279.85
2.78E+07	279.25
2.78E+07	278.75
2.78E+07	278.75
2.78E+07	277.55
2.78E+07	278.15
2.78E+07	278.75
2.78E+07	279.85
2.78E+07	279.85
2.78E+07	277.05
2.78E+07	278.75
2.78E+07	278.15
2.78E+07	277.05
2.78E+07	278.15
2.79E+07	279.85
2.79E+07	280.95
2.79E+07	282.55
2.79E+07	283.75
2.79E+07	284.85
2.79E+07	285.95
2.79E+07	286.45
2.79E+07	285.35
2.79E+07	282.05
2.79E+07	280.95
2.79E+07	279.25
2.79E+07	277.55
2.79E+07	277.55
2.79E+07	278.15
2.79E+07	276.45
2.79E+07	277.05
2.79E+07	278.15
2.79E+07	278.75
2.79E+07	279.25
2.79E+07	278.15
2.79E+07	277.55
2.79E+07	277.05
2.79E+07	274.85
2.79E+07	275.35
2.79E+07	281.45
2.79E+07	284.25
2.79E+07	285.95
2.80E+07	287.55
2.80E+07	287.55
2.80E+07	288.15
2.80E+07	287.55
2.80E+07	286.45
2.80E+07	284.25
2.80E+07	283.15
2.80E+07	280.95
2.80E+07	275.35
2.80E+07	278.75
2.80E+07	278.15
2.80E+07	278.15
2.80E+07	274.25
2.80E+07	273.75
2.80E+07	274.25
2.80E+07	277.05
2.80E+07	276.45
2.80E+07	275.35
2.80E+07	275.35
2.80E+07	275.95
2.80E+07	278.15
2.80E+07	282.05
2.80E+07	285.35
2.80E+07	287.05
2.80E+07	287.05
2.80E+07	288.15
2.80E+07	287.55
2.80E+07	287.05
2.81E+07	286.45
2.81E+07	285.35
2.81E+07	281.45
2.81E+07	277.05
2.81E+07	278.15
2.81E+07	276.45
2.81E+07	273.75
2.81E+07	275.95
2.81E+07	274.85
2.81E+07	275.35
2.81E+07	278.75
2.81E+07	278.15
2.81E+07	278.15
2.81E+07	278.15
2.81E+07	279.25
2.81E+07	279.25
2.81E+07	281.45
2.81E+07	286.45
2.81E+07	290.95
2.81E+07	293.15
2.81E+07	294.25
2.81E+07	294.25
2.81E+07	292.55
2.81E+07	292.05
2.81E+07	291.45
2.81E+07	290.95
2.81E+07	288.75
2.81E+07	282.55
2.82E+07	283.15
2.82E+07	279.85
2.82E+07	277.55
2.82E+07	278.15
2.82E+07	279.25
2.82E+07	277.55
2.82E+07	277.05
2.82E+07	275.35
2.82E+07	273.75
2.82E+07	272.55
2.82E+07	273.15
2.82E+07	272.55
2.82E+07	273.75
2.82E+07	279.25
2.82E+07	282.05
2.82E+07	281.45
2.82E+07	282.05
2.82E+07	282.05
2.82E+07	283.15
2.82E+07	283.75
2.82E+07	282.05
2.82E+07	279.25
2.82E+07	277.05
2.82E+07	276.45
2.82E+07	273.75
2.82E+07	271.45
2.82E+07	270.95
2.82E+07	270.95
2.83E+07	271.45
2.83E+07	271.45
2.83E+07	270.95
2.83E+07	269.85
2.83E+07	268.15
2.83E+07	267.55
2.83E+07	267.55
2.83E+07	267.05
2.83E+07	267.15
2.83E+07	267.55
2.83E+07	268.15
2.83E+07	268.75
2.83E+07	268.75
2.83E+07	269.25
2.83E+07	269.25
2.83E+07	269.25
2.83E+07	269.25
2.83E+07	269.25
2.83E+07	268.75
2.83E+07	268.15
2.83E+07	268.15
2.83E+07	267.15
2.83E+07	267.55
2.83E+07	267.05
2.83E+07	267.05
2.83E+07	267.05
2.83E+07	267.05
2.84E+07	267.05
2.84E+07	266.45
2.84E+07	266.45
2.84E+07	266.45
2.84E+07	265.95
2.84E+07	265.95
2.84E+07	265.95
2.84E+07	266.45
2.84E+07	267.55
2.84E+07	269.25
2.84E+07	269.85
2.84E+07	271.45
2.84E+07	271.45
2.84E+07	271.45
2.84E+07	266.45
2.84E+07	265.35
2.84E+07	265.95
2.84E+07	264.85
2.84E+07	268.75
2.84E+07	265.95
2.84E+07	263.75
2.84E+07	262.55
2.84E+07	262.05
2.84E+07	258.75
2.84E+07	258.75
2.84E+07	259.25
2.84E+07	257.55
2.84E+07	257.05
2.85E+07	257.05
2.85E+07	257.55
2.85E+07	262.05
2.85E+07	264.85
2.85E+07	265.95
2.85E+07	269.25
2.85E+07	270.95
2.85E+07	271.45
2.85E+07	271.45
2.85E+07	269.85
2.85E+07	267.55
2.85E+07	266.45
2.85E+07	265.35
2.85E+07	263.75
2.85E+07	267.05
2.85E+07	267.05
2.85E+07	267.55
2.85E+07	265.35
2.85E+07	267.05
2.85E+07	268.15
2.85E+07	269.25
2.85E+07	268.75
2.85E+07	268.75
2.85E+07	268.75
2.85E+07	270.95
2.85E+07	271.45
2.85E+07	272.55
2.85E+07	274.25
2.86E+07	274.85
2.86E+07	277.55
2.86E+07	278.75
2.86E+07	278.75
2.86E+07	279.85
2.86E+07	279.85
2.86E+07	275.95
2.86E+07	272.55
2.86E+07	271.45
2.86E+07	270.35
2.86E+07	269.25
2.86E+07	270.35
2.86E+07	268.75
2.86E+07	268.15
2.86E+07	268.15
2.86E+07	269.25
2.86E+07	269.85
2.86E+07	269.25
2.86E+07	271.45
2.86E+07	272.05
2.86E+07	272.55
2.86E+07	274.25
2.86E+07	277.05
2.86E+07	280.95
2.86E+07	284.25
2.86E+07	285.95
2.86E+07	287.05
2.86E+07	287.55
2.87E+07	288.15
2.87E+07	285.35
2.87E+07	280.35
2.87E+07	278.75
2.87E+07	277.05
2.87E+07	277.55
2.87E+07	279.25
2.87E+07	278.15
2.87E+07	278.15
2.87E+07	277.05
2.87E+07	276.45
2.87E+07	278.15
2.87E+07	278.15
2.87E+07	278.15
2.87E+07	278.75
2.87E+07	279.25
2.87E+07	279.25
2.87E+07	279.25
2.87E+07	282.05
2.87E+07	284.85
2.87E+07	286.45
2.87E+07	285.35
2.87E+07	286.45
2.87E+07	285.35
2.87E+07	285.35
2.87E+07	283.15
2.87E+07	277.55
2.87E+07	275.35
2.88E+07	275.95
2.88E+07	273.75
2.88E+07	273.75
2.88E+07	272.05
2.88E+07	271.45
2.88E+07	270.35
2.88E+07	269.85
2.88E+07	269.85
2.88E+07	270.95
2.88E+07	269.25
2.88E+07	268.15
2.88E+07	267.05
2.88E+07	267.05
2.88E+07	268.75
2.88E+07	273.75
2.88E+07	275.95
2.88E+07	277.55
2.88E+07	278.75
2.88E+07	280.35
2.88E+07	279.85
2.88E+07	280.95
2.88E+07	280.95
2.88E+07	279.25
2.88E+07	274.25
2.88E+07	274.25
2.88E+07	274.25
2.88E+07	273.75
2.89E+07	274.45
2.89E+07	275.15
2.89E+07	275.85
2.89E+07	276.65
2.89E+07	277.35
2.89E+07	278.05
2.89E+07	278.75
2.89E+07	275.95
2.89E+07	277.05
2.89E+07	278.75
2.89E+07	280.35
2.89E+07	284.25
2.89E+07	288.15
2.89E+07	291.45
2.89E+07	293.15
2.89E+07	294.25
2.89E+07	292.55
2.89E+07	292.05
2.89E+07	289.85
2.89E+07	286.45
2.89E+07	282.05
2.89E+07	279.25
2.89E+07	279.25
2.89E+07	277.55
2.89E+07	276.45
2.89E+07	277.05
2.89E+07	275.35
2.89E+07	274.85
2.90E+07	273.75
2.90E+07	272.05
2.90E+07	275.35
2.90E+07	273.75
2.90E+07	270.95
2.90E+07	275.35
2.90E+07	276.45
2.90E+07	280.35
2.90E+07	283.75
2.90E+07	287.05
2.90E+07	288.75
2.90E+07	290.35
2.90E+07	289.25
2.90E+07	289.85
2.90E+07	288.15
2.90E+07	284.25
2.90E+07	284.25
2.90E+07	279.85
2.90E+07	277.55
2.90E+07	276.45
2.90E+07	274.85
2.90E+07	273.75
2.90E+07	275.95
2.90E+07	277.05
2.90E+07	274.85
2.90E+07	275.95
2.90E+07	274.85
2.90E+07	275.95
2.91E+07	275.95
2.91E+07	274.85
2.91E+07	275.35
2.91E+07	280.35
2.91E+07	283.75
2.91E+07	286.45
2.91E+07	287.55
2.91E+07	287.05
2.91E+07	287.55
2.91E+07	288.15
2.91E+07	284.85
2.91E+07	282.05
2.91E+07	279.25
2.91E+07	279.25
2.91E+07	277.05
2.91E+07	275.35
2.91E+07	275.35
2.91E+07	274.25
2.91E+07	275.95
2.91E+07	275.35
2.91E+07	275.95
2.91E+07	275.35
2.91E+07	276.45
2.91E+07	275.95
2.91E+07	274.25
2.91E+07	275.95
2.91E+07	275.35
2.91E+07	281.45
2.92E+07	285.35
2.92E+07	287.05
2.92E+07	288.75
2.92E+07	288.75
2.92E+07	288.15
2.92E+07	282.55
2.92E+07	279.25
2.92E+07	276.45
2.92E+07	272.55
2.92E+07	272.05
2.92E+07	270.35
2.92E+07	270.35
2.92E+07	270.35
2.92E+07	269.85
2.92E+07	270.35
2.92E+07	270.35
2.92E+07	269.85
2.92E+07	269.25
2.92E+07	269.25
2.92E+07	269.25
2.92E+07	269.25
2.92E+07	269.85
2.92E+07	269.85
2.92E+07	270.35
2.92E+07	270.95
2.92E+07	270.95
2.92E+07	273.15
2.93E+07	274.25
2.93E+07	276.45
2.93E+07	274.85
2.93E+07	273.15
2.93E+07	272.05
2.93E+07	270.95
2.93E+07	270.35
2.93E+07	270.95
2.93E+07	270.35
2.93E+07	270.35
2.93E+07	270.35
2.93E+07	269.25
2.93E+07	269.25
2.93E+07	269.85
2.93E+07	270.35
2.93E+07	270.35
2.93E+07	270.95
2.93E+07	270.95
2.93E+07	270.95
2.93E+07	271.45
2.93E+07	271.45
2.93E+07	271.45
2.93E+07	271.45
2.93E+07	272.05
2.93E+07	272.55
2.93E+07	272.05
2.93E+07	272.05
2.93E+07	272.05
2.94E+07	272.05
2.94E+07	272.55
2.94E+07	271.45
2.94E+07	270.95
2.94E+07	269.85
2.94E+07	269.85
2.94E+07	268.75
2.94E+07	268.15
2.94E+07	268.75
2.94E+07	267.55
2.94E+07	270.95
2.94E+07	270.95
2.94E+07	270.95
2.94E+07	274.25
2.94E+07	275.35
2.94E+07	275.95
2.94E+07	276.45
2.94E+07	277.55
2.94E+07	278.75
2.94E+07	283.15
2.94E+07	277.05
2.94E+07	275.95
2.94E+07	274.85
2.94E+07	274.85
2.94E+07	273.15
2.94E+07	273.75
2.94E+07	273.75
2.94E+07	272.55
2.95E+07	272.55
2.95E+07	271.45
2.95E+07	270.95
2.95E+07	270.95
2.95E+07	269.85
2.95E+07	269.25
2.95E+07	269.25
2.95E+07	269.25
2.95E+07	268.75
2.95E+07	268.75
2.95E+07	268.75
2.95E+07	268.75
2.95E+07	268.75
2.95E+07	269.85
2.95E+07	270.35
2.95E+07	270.35
2.95E+07	270.35
2.95E+07	270.95
2.95E+07	270.35
2.95E+07	270.35
2.95E+07	269.85
2.95E+07	269.25
2.95E+07	268.75
2.95E+07	268.15
2.95E+07	267.05
2.95E+07	266.45
2.95E+07	265.95
2.95E+07	264.85
2.96E+07	264.25
2.96E+07	264.85
2.96E+07	264.25
2.96E+07	264.25
2.96E+07	263.75
2.96E+07	263.75
2.96E+07	263.75
2.96E+07	264.85
2.96E+07	267.55
2.96E+07	269.85
2.96E+07	272.55
2.96E+07	275.35
2.96E+07	277.55
2.96E+07	277.05
2.96E+07	276.45
2.96E+07	274.85
2.96E+07	273.75
2.96E+07	271.45
2.96E+07	270.95
2.96E+07	270.95
2.96E+07	270.95
2.96E+07	268.15
2.96E+07	267.55
2.96E+07	266.45
2.96E+07	265.35
2.96E+07	264.25
2.96E+07	264.25
2.96E+07	264.25
2.97E+07	263.75
2.97E+07	262.55
2.97E+07	263.75
2.97E+07	265.95
2.97E+07	268.15
2.97E+07	271.45
2.97E+07	274.85
2.97E+07	277.05
2.97E+07	276.45
2.97E+07	276.45
2.97E+07	275.35
2.97E+07	274.25
2.97E+07	271.45
2.97E+07	269.85
2.97E+07	268.15
2.97E+07	268.75
2.97E+07	268.15
2.97E+07	267.55
2.97E+07	267.55
2.97E+07	267.05
2.97E+07	267.55
2.97E+07	266.45
2.97E+07	267.05
2.97E+07	267.55
2.97E+07	267.55
2.97E+07	268.15
2.97E+07	267.55
2.98E+07	268.15
2.98E+07	269.25
2.98E+07	269.85
2.98E+07	272.05
2.98E+07	272.05
2.98E+07	275.35
2.98E+07	280.35
2.98E+07	281.45
2.98E+07	280.35
2.98E+07	277.55
2.98E+07	277.05
2.98E+07	274.85
2.98E+07	274.85
2.98E+07	272.05
2.98E+07	270.35
2.98E+07	268.75
2.98E+07	267.55
2.98E+07	267.05
2.98E+07	266.45
2.98E+07	267.05
2.98E+07	265.35
2.98E+07	265.35
2.98E+07	266.45
2.98E+07	266.45
2.98E+07	268.15
2.98E+07	272.55
2.98E+07	276.45
2.98E+07	280.35
2.99E+07	281.45
2.99E+07	281.45
2.99E+07	282.05
2.99E+07	281.45
2.99E+07	279.85
2.99E+07	275.35
2.99E+07	274.25
2.99E+07	273.15
2.99E+07	271.45
2.99E+07	270.95
2.99E+07	270.35
2.99E+07	269.85
2.99E+07	269.25
2.99E+07	268.75
2.99E+07	269.25
2.99E+07	269.25
2.99E+07	269.25
2.99E+07	269.25
2.99E+07	267.55
2.99E+07	267.05
2.99E+07	268.15
2.99E+07	272.05
2.99E+07	275.35
2.99E+07	277.05
2.99E+07	279.25
2.99E+07	279.85
2.99E+07	279.85
2.99E+07	279.85
3.00E+07	277.05
3.00E+07	274.85
3.00E+07	272.55
3.00E+07	272.05
3.00E+07	270.95
3.00E+07	269.85
3.00E+07	271.45
3.00E+07	271.45
3.00E+07	269.85
3.00E+07	268.75
3.00E+07	268.75
3.00E+07	268.15
3.00E+07	267.55
3.00E+07	266.45
3.00E+07	266.45
3.00E+07	267.55
3.00E+07	268.15
3.00E+07	271.45
3.00E+07	275.35
3.00E+07	279.25
3.00E+07	279.25
3.00E+07	279.85
3.00E+07	279.85
3.00E+07	278.75
3.00E+07	277.55
3.00E+07	274.25
3.00E+07	273.15
3.00E+07	272.55
3.01E+07	270.35
3.01E+07	269.85
3.01E+07	269.25
3.01E+07	269.25
3.01E+07	269.25
3.01E+07	270.35
3.01E+07	269.85
3.01E+07	268.15
3.01E+07	267.55
3.01E+07	266.45
3.01E+07	265.35
3.01E+07	267.05
3.01E+07	266.45
3.01E+07	269.25
3.01E+07	273.15
3.01E+07	274.85
3.01E+07	276.45
3.01E+07	278.15
3.01E+07	278.75
3.01E+07	279.25
3.01E+07	278.75
3.01E+07	277.05
3.01E+07	275.95
3.01E+07	274.85
3.01E+07	274.25
3.01E+07	273.75
3.01E+07	272.55
3.02E+07	269.25
3.02E+07	268.75
3.02E+07	268.15
3.02E+07	268.15
3.02E+07	268.75
3.02E+07	269.25
3.02E+07	268.15
3.02E+07	266.45
3.02E+07	266.45
3.02E+07	268.15
3.02E+07	273.15
3.02E+07	277.05
3.02E+07	281.45
3.02E+07	283.75
3.02E+07	284.85
3.02E+07	283.15
3.02E+07	282.55
3.02E+07	282.55
3.02E+07	280.95
3.02E+07	280.95
3.02E+07	282.05
3.02E+07	282.05
3.02E+07	281.45
3.02E+07	280.35
3.02E+07	278.75
3.02E+07	276.45
3.02E+07	274.85
3.02E+07	272.05
3.03E+07	272.55
3.03E+07	272.55
3.03E+07	272.55
3.03E+07	271.45
